vowel.code	token.code	dur	step	stepSize	start.time	end.time	formant	freq	speaker
jidj2	jidj2-CM-subject1_list2_sent32	188.95	11	0.01718	1.334	1.352	F1	397.86	CM-subject1
jidj2	jidj2-CM-subject1_list2_sent32	188.95	11	0.01718	1.334	1.352	F2	2259.80	CM-subject1
jidj2	jidj2-CM-subject1_list2_sent32	188.95	11	0.01718	1.334	1.352	F3	2747.65	CM-subject1
wabj2	wabj2-CM-subject1_list2_sent33	235.67	1	0.02142	1.503	1.524	F1	502.36	CM-subject1
wabj2	wabj2-CM-subject1_list2_sent33	235.67	1	0.02142	1.503	1.524	F2	1194.95	CM-subject1
wabj2	wabj2-CM-subject1_list2_sent33	235.67	1	0.02142	1.503	1.524	F3	3165.07	CM-subject1
wabj2	wabj2-CM-subject1_list2_sent33	235.67	2	0.02142	1.524	1.546	F1	544.67	CM-subject1
wabj2	wabj2-CM-subject1_list2_sent33	235.67	2	0.02142	1.524	1.546	F2	1149.07	CM-subject1
wabj2	wabj2-CM-subject1_list2_sent33	235.67	2	0.02142	1.524	1.546	F3	3152.52	CM-subject1
wabj2	wabj2-CM-subject1_list2_sent33	235.67	3	0.02142	1.546	1.567	F1	523.45	CM-subject1
wabj2	wabj2-CM-subject1_list2_sent33	235.67	3	0.02142	1.546	1.567	F2	998.76	CM-subject1
wabj2	wabj2-CM-subject1_list2_sent33	235.67	3	0.02142	1.546	1.567	F3	3122.18	CM-subject1
wabj2	wabj2-CM-subject1_list2_sent33	235.67	4	0.02142	1.567	1.588	F1	504.03	CM-subject1
wabj2	wabj2-CM-subject1_list2_sent33	235.67	4	0.02142	1.567	1.588	F2	944.42	CM-subject1
wabj2	wabj2-CM-subject1_list2_sent33	235.67	4	0.02142	1.567	1.588	F3	3107.68	CM-subject1
wabj2	wabj2-CM-subject1_list2_sent33	235.67	5	0.02142	1.588	1.610	F1	501.29	CM-subject1
wabj2	wabj2-CM-subject1_list2_sent33	235.67	5	0.02142	1.588	1.610	F2	854.78	CM-subject1
wabj2	wabj2-CM-subject1_list2_sent33	235.67	5	0.02142	1.588	1.610	F3	3103.18	CM-subject1
wabj2	wabj2-CM-subject1_list2_sent33	235.67	6	0.02142	1.610	1.631	F1	470.08	CM-subject1
wabj2	wabj2-CM-subject1_list2_sent33	235.67	6	0.02142	1.610	1.631	F2	852.54	CM-subject1
wabj2	wabj2-CM-subject1_list2_sent33	235.67	6	0.02142	1.610	1.631	F3	3023.31	CM-subject1
wabj2	wabj2-CM-subject1_list2_sent33	235.67	7	0.02142	1.631	1.653	F1	481.61	CM-subject1
wabj2	wabj2-CM-subject1_list2_sent33	235.67	7	0.02142	1.631	1.653	F2	1042.13	CM-subject1
wabj2	wabj2-CM-subject1_list2_sent33	235.67	7	0.02142	1.631	1.653	F3	2889.73	CM-subject1
wabj2	wabj2-CM-subject1_list2_sent33	235.67	8	0.02142	1.653	1.674	F1	534.91	CM-subject1
wabj2	wabj2-CM-subject1_list2_sent33	235.67	8	0.02142	1.653	1.674	F2	1219.30	CM-subject1
wabj2	wabj2-CM-subject1_list2_sent33	235.67	8	0.02142	1.653	1.674	F3	2771.13	CM-subject1
wabj2	wabj2-CM-subject1_list2_sent33	235.67	9	0.02142	1.674	1.696	F1	510.34	CM-subject1
wabj2	wabj2-CM-subject1_list2_sent33	235.67	9	0.02142	1.674	1.696	F2	1326.22	CM-subject1
wabj2	wabj2-CM-subject1_list2_sent33	235.67	9	0.02142	1.674	1.696	F3	2697.59	CM-subject1
wabj2	wabj2-CM-subject1_list2_sent33	235.67	10	0.02142	1.696	1.717	F1	535.10	CM-subject1
wabj2	wabj2-CM-subject1_list2_sent33	235.67	10	0.02142	1.696	1.717	F2	1477.53	CM-subject1
wabj2	wabj2-CM-subject1_list2_sent33	235.67	10	0.02142	1.696	1.717	F3	2639.04	CM-subject1
wabj2	wabj2-CM-subject1_list2_sent33	235.67	11	0.02142	1.717	1.738	F1	452.18	CM-subject1
wabj2	wabj2-CM-subject1_list2_sent33	235.67	11	0.02142	1.717	1.738	F2	1544.82	CM-subject1
wabj2	wabj2-CM-subject1_list2_sent33	235.67	11	0.02142	1.717	1.738	F3	2538.51	CM-subject1
wabw2	wabw2-CM-subject1_list2_sent35	215.44	1	0.01959	1.351	1.371	F1	447.15	CM-subject1
wabw2	wabw2-CM-subject1_list2_sent35	215.44	1	0.01959	1.351	1.371	F2	1205.01	CM-subject1
wabw2	wabw2-CM-subject1_list2_sent35	215.44	1	0.01959	1.351	1.371	F3	3162.54	CM-subject1
wabw2	wabw2-CM-subject1_list2_sent35	215.44	2	0.01959	1.371	1.390	F1	525.26	CM-subject1
wabw2	wabw2-CM-subject1_list2_sent35	215.44	2	0.01959	1.371	1.390	F2	1131.09	CM-subject1
wabw2	wabw2-CM-subject1_list2_sent35	215.44	2	0.01959	1.371	1.390	F3	3124.70	CM-subject1
wabw2	wabw2-CM-subject1_list2_sent35	215.44	3	0.01959	1.390	1.410	F1	563.93	CM-subject1
wabw2	wabw2-CM-subject1_list2_sent35	215.44	3	0.01959	1.390	1.410	F2	1044.46	CM-subject1
wabw2	wabw2-CM-subject1_list2_sent35	215.44	3	0.01959	1.390	1.410	F3	3092.66	CM-subject1
wabw2	wabw2-CM-subject1_list2_sent35	215.44	4	0.01959	1.410	1.429	F1	591.82	CM-subject1
wabw2	wabw2-CM-subject1_list2_sent35	215.44	4	0.01959	1.410	1.429	F2	1010.18	CM-subject1
wabw2	wabw2-CM-subject1_list2_sent35	215.44	4	0.01959	1.410	1.429	F3	3045.65	CM-subject1
wabw2	wabw2-CM-subject1_list2_sent35	215.44	5	0.01959	1.429	1.449	F1	596.84	CM-subject1
wabw2	wabw2-CM-subject1_list2_sent35	215.44	5	0.01959	1.429	1.449	F2	1074.04	CM-subject1
wabw2	wabw2-CM-subject1_list2_sent35	215.44	5	0.01959	1.429	1.449	F3	3022.14	CM-subject1
wabw2	wabw2-CM-subject1_list2_sent35	215.44	6	0.01959	1.449	1.469	F1	583.39	CM-subject1
wabw2	wabw2-CM-subject1_list2_sent35	215.44	6	0.01959	1.449	1.469	F2	959.78	CM-subject1
wabw2	wabw2-CM-subject1_list2_sent35	215.44	6	0.01959	1.449	1.469	F3	3021.77	CM-subject1
wabw2	wabw2-CM-subject1_list2_sent35	215.44	7	0.01959	1.469	1.488	F1	561.10	CM-subject1
wabw2	wabw2-CM-subject1_list2_sent35	215.44	7	0.01959	1.469	1.488	F2	907.83	CM-subject1
wabw2	wabw2-CM-subject1_list2_sent35	215.44	7	0.01959	1.469	1.488	F3	3021.10	CM-subject1
wabw2	wabw2-CM-subject1_list2_sent35	215.44	8	0.01959	1.488	1.508	F1	573.25	CM-subject1
wabw2	wabw2-CM-subject1_list2_sent35	215.44	8	0.01959	1.488	1.508	F2	941.06	CM-subject1
wabw2	wabw2-CM-subject1_list2_sent35	215.44	8	0.01959	1.488	1.508	F3	3030.09	CM-subject1
wabw2	wabw2-CM-subject1_list2_sent35	215.44	9	0.01959	1.508	1.527	F1	541.17	CM-subject1
wabw2	wabw2-CM-subject1_list2_sent35	215.44	9	0.01959	1.508	1.527	F2	899.99	CM-subject1
wabw2	wabw2-CM-subject1_list2_sent35	215.44	9	0.01959	1.508	1.527	F3	3037.37	CM-subject1
wabw2	wabw2-CM-subject1_list2_sent35	215.44	10	0.01959	1.527	1.547	F1	468.20	CM-subject1
wabw2	wabw2-CM-subject1_list2_sent35	215.44	10	0.01959	1.527	1.547	F2	947.53	CM-subject1
wabw2	wabw2-CM-subject1_list2_sent35	215.44	10	0.01959	1.527	1.547	F3	3010.60	CM-subject1
wabw2	wabw2-CM-subject1_list2_sent35	215.44	11	0.01959	1.547	1.567	F1	487.60	CM-subject1
wabw2	wabw2-CM-subject1_list2_sent35	215.44	11	0.01959	1.547	1.567	F2	921.38	CM-subject1
wabw2	wabw2-CM-subject1_list2_sent35	215.44	11	0.01959	1.547	1.567	F3	2965.33	CM-subject1
jikj2	jikj2-CM-subject1_list2_sent36	129.43	1	0.01177	1.014	1.025	F1	410.35	CM-subject1
jikj2	jikj2-CM-subject1_list2_sent36	129.43	1	0.01177	1.014	1.025	F2	2292.25	CM-subject1
jikj2	jikj2-CM-subject1_list2_sent36	129.43	1	0.01177	1.014	1.025	F3	2712.54	CM-subject1
jikj2	jikj2-CM-subject1_list2_sent36	129.43	2	0.01177	1.025	1.037	F1	431.71	CM-subject1
jikj2	jikj2-CM-subject1_list2_sent36	129.43	2	0.01177	1.025	1.037	F2	2379.96	CM-subject1
jikj2	jikj2-CM-subject1_list2_sent36	129.43	2	0.01177	1.025	1.037	F3	2692.78	CM-subject1
jikj2	jikj2-CM-subject1_list2_sent36	129.43	3	0.01177	1.037	1.049	F1	426.06	CM-subject1
jikj2	jikj2-CM-subject1_list2_sent36	129.43	3	0.01177	1.037	1.049	F2	2447.23	CM-subject1
jikj2	jikj2-CM-subject1_list2_sent36	129.43	3	0.01177	1.037	1.049	F3	2709.40	CM-subject1
jikj2	jikj2-CM-subject1_list2_sent36	129.43	4	0.01177	1.049	1.061	F1	412.98	CM-subject1
jikj2	jikj2-CM-subject1_list2_sent36	129.43	4	0.01177	1.049	1.061	F2	2458.18	CM-subject1
jikj2	jikj2-CM-subject1_list2_sent36	129.43	4	0.01177	1.049	1.061	F3	2864.79	CM-subject1
jikj2	jikj2-CM-subject1_list2_sent36	129.43	5	0.01177	1.061	1.073	F1	386.69	CM-subject1
jikj2	jikj2-CM-subject1_list2_sent36	129.43	5	0.01177	1.061	1.073	F2	2500.05	CM-subject1
jikj2	jikj2-CM-subject1_list2_sent36	129.43	5	0.01177	1.061	1.073	F3	2942.62	CM-subject1
jikj2	jikj2-CM-subject1_list2_sent36	129.43	6	0.01177	1.073	1.084	F1	376.95	CM-subject1
jikj2	jikj2-CM-subject1_list2_sent36	129.43	6	0.01177	1.073	1.084	F2	2571.33	CM-subject1
jikj2	jikj2-CM-subject1_list2_sent36	129.43	6	0.01177	1.073	1.084	F3	2812.68	CM-subject1
jikj2	jikj2-CM-subject1_list2_sent36	129.43	7	0.01177	1.084	1.096	F1	389.75	CM-subject1
jikj2	jikj2-CM-subject1_list2_sent36	129.43	7	0.01177	1.084	1.096	F2	2623.30	CM-subject1
jikj2	jikj2-CM-subject1_list2_sent36	129.43	7	0.01177	1.084	1.096	F3	2702.10	CM-subject1
jikj2	jikj2-CM-subject1_list2_sent36	129.43	8	0.01177	1.096	1.108	F1	390.12	CM-subject1
jikj2	jikj2-CM-subject1_list2_sent36	129.43	8	0.01177	1.096	1.108	F2	2602.63	CM-subject1
jikj2	jikj2-CM-subject1_list2_sent36	129.43	8	0.01177	1.096	1.108	F3	2743.28	CM-subject1
jikj2	jikj2-CM-subject1_list2_sent36	129.43	9	0.01177	1.108	1.120	F1	375.15	CM-subject1
jikj2	jikj2-CM-subject1_list2_sent36	129.43	9	0.01177	1.108	1.120	F2	2602.81	CM-subject1
jikj2	jikj2-CM-subject1_list2_sent36	129.43	9	0.01177	1.108	1.120	F3	2815.09	CM-subject1
jikj2	jikj2-CM-subject1_list2_sent36	129.43	10	0.01177	1.120	1.131	F1	359.91	CM-subject1
jikj2	jikj2-CM-subject1_list2_sent36	129.43	10	0.01177	1.120	1.131	F2	2595.31	CM-subject1
jikj2	jikj2-CM-subject1_list2_sent36	129.43	10	0.01177	1.120	1.131	F3	2737.51	CM-subject1
jikj2	jikj2-CM-subject1_list2_sent36	129.43	11	0.01177	1.131	1.143	F1	345.37	CM-subject1
jikj2	jikj2-CM-subject1_list2_sent36	129.43	11	0.01177	1.131	1.143	F2	2271.86	CM-subject1
jikj2	jikj2-CM-subject1_list2_sent36	129.43	11	0.01177	1.131	1.143	F3	2771.02	CM-subject1
wudj2	wudj2-CM-subject1_list2_sent5	277.08	1	0.02519	1.293	1.318	F1	366.11	CM-subject1
wudj2	wudj2-CM-subject1_list2_sent5	277.08	1	0.02519	1.293	1.318	F2	1375.05	CM-subject1
wudj2	wudj2-CM-subject1_list2_sent5	277.08	1	0.02519	1.293	1.318	F3	2884.23	CM-subject1
wudj2	wudj2-CM-subject1_list2_sent5	277.08	2	0.02519	1.318	1.343	F1	402.20	CM-subject1
wudj2	wudj2-CM-subject1_list2_sent5	277.08	2	0.02519	1.318	1.343	F2	1354.75	CM-subject1
wudj2	wudj2-CM-subject1_list2_sent5	277.08	2	0.02519	1.318	1.343	F3	2898.93	CM-subject1
wudj2	wudj2-CM-subject1_list2_sent5	277.08	3	0.02519	1.343	1.368	F1	409.58	CM-subject1
wudj2	wudj2-CM-subject1_list2_sent5	277.08	3	0.02519	1.343	1.368	F2	1445.52	CM-subject1
wudj2	wudj2-CM-subject1_list2_sent5	277.08	3	0.02519	1.343	1.368	F3	2870.30	CM-subject1
wudj2	wudj2-CM-subject1_list2_sent5	277.08	4	0.02519	1.368	1.393	F1	428.58	CM-subject1
wudj2	wudj2-CM-subject1_list2_sent5	277.08	4	0.02519	1.368	1.393	F2	1362.68	CM-subject1
wudj2	wudj2-CM-subject1_list2_sent5	277.08	4	0.02519	1.368	1.393	F3	2920.99	CM-subject1
wudj2	wudj2-CM-subject1_list2_sent5	277.08	5	0.02519	1.393	1.419	F1	407.39	CM-subject1
wudj2	wudj2-CM-subject1_list2_sent5	277.08	5	0.02519	1.393	1.419	F2	1496.22	CM-subject1
wudj2	wudj2-CM-subject1_list2_sent5	277.08	5	0.02519	1.393	1.419	F3	2943.59	CM-subject1
wudj2	wudj2-CM-subject1_list2_sent5	277.08	6	0.02519	1.419	1.444	F1	342.93	CM-subject1
wudj2	wudj2-CM-subject1_list2_sent5	277.08	6	0.02519	1.419	1.444	F2	1415.04	CM-subject1
wudj2	wudj2-CM-subject1_list2_sent5	277.08	6	0.02519	1.419	1.444	F3	2954.08	CM-subject1
wudj2	wudj2-CM-subject1_list2_sent5	277.08	7	0.02519	1.444	1.469	F1	380.00	CM-subject1
wudj2	wudj2-CM-subject1_list2_sent5	277.08	7	0.02519	1.444	1.469	F2	1398.78	CM-subject1
wudj2	wudj2-CM-subject1_list2_sent5	277.08	7	0.02519	1.444	1.469	F3	2846.43	CM-subject1
wudj2	wudj2-CM-subject1_list2_sent5	277.08	8	0.02519	1.469	1.494	F1	369.12	CM-subject1
wudj2	wudj2-CM-subject1_list2_sent5	277.08	8	0.02519	1.469	1.494	F2	1382.19	CM-subject1
wudj2	wudj2-CM-subject1_list2_sent5	277.08	8	0.02519	1.469	1.494	F3	2779.95	CM-subject1
wudj2	wudj2-CM-subject1_list2_sent5	277.08	9	0.02519	1.494	1.519	F1	328.84	CM-subject1
wudj2	wudj2-CM-subject1_list2_sent5	277.08	9	0.02519	1.494	1.519	F2	1863.92	CM-subject1
wudj2	wudj2-CM-subject1_list2_sent5	277.08	9	0.02519	1.494	1.519	F3	2774.21	CM-subject1
wudj2	wudj2-CM-subject1_list2_sent5	277.08	10	0.02519	1.519	1.545	F1	265.59	CM-subject1
wudj2	wudj2-CM-subject1_list2_sent5	277.08	10	0.02519	1.519	1.545	F2	2343.90	CM-subject1
wudj2	wudj2-CM-subject1_list2_sent5	277.08	10	0.02519	1.519	1.545	F3	2837.61	CM-subject1
wudj2	wudj2-CM-subject1_list2_sent5	277.08	11	0.02519	1.545	1.570	F1	247.06	CM-subject1
wudj2	wudj2-CM-subject1_list2_sent5	277.08	11	0.02519	1.545	1.570	F2	1854.28	CM-subject1
wudj2	wudj2-CM-subject1_list2_sent5	277.08	11	0.02519	1.545	1.570	F3	2966.03	CM-subject1
wubj2	wubj2-CM-subject1_list2_sent8	248.74	1	0.02261	1.465	1.487	F1	360.32	CM-subject1
wubj2	wubj2-CM-subject1_list2_sent8	248.74	1	0.02261	1.465	1.487	F2	1180.66	CM-subject1
wubj2	wubj2-CM-subject1_list2_sent8	248.74	1	0.02261	1.465	1.487	F3	2803.30	CM-subject1
wubj2	wubj2-CM-subject1_list2_sent8	248.74	2	0.02261	1.487	1.510	F1	374.18	CM-subject1
wubj2	wubj2-CM-subject1_list2_sent8	248.74	2	0.02261	1.487	1.510	F2	1045.58	CM-subject1
wubj2	wubj2-CM-subject1_list2_sent8	248.74	2	0.02261	1.487	1.510	F3	2830.96	CM-subject1
wubj2	wubj2-CM-subject1_list2_sent8	248.74	3	0.02261	1.510	1.533	F1	393.02	CM-subject1
wubj2	wubj2-CM-subject1_list2_sent8	248.74	3	0.02261	1.510	1.533	F2	1111.58	CM-subject1
wubj2	wubj2-CM-subject1_list2_sent8	248.74	3	0.02261	1.510	1.533	F3	2860.06	CM-subject1
wubj2	wubj2-CM-subject1_list2_sent8	248.74	4	0.02261	1.533	1.555	F1	392.83	CM-subject1
wubj2	wubj2-CM-subject1_list2_sent8	248.74	4	0.02261	1.533	1.555	F2	1112.61	CM-subject1
wubj2	wubj2-CM-subject1_list2_sent8	248.74	4	0.02261	1.533	1.555	F3	2694.70	CM-subject1
wubj2	wubj2-CM-subject1_list2_sent8	248.74	5	0.02261	1.555	1.578	F1	395.70	CM-subject1
wubj2	wubj2-CM-subject1_list2_sent8	248.74	5	0.02261	1.555	1.578	F2	1229.65	CM-subject1
wubj2	wubj2-CM-subject1_list2_sent8	248.74	5	0.02261	1.555	1.578	F3	2492.19	CM-subject1
wubj2	wubj2-CM-subject1_list2_sent8	248.74	6	0.02261	1.578	1.601	F1	375.51	CM-subject1
wubj2	wubj2-CM-subject1_list2_sent8	248.74	6	0.02261	1.578	1.601	F2	1141.47	CM-subject1
wubj2	wubj2-CM-subject1_list2_sent8	248.74	6	0.02261	1.578	1.601	F3	2778.39	CM-subject1
wubj2	wubj2-CM-subject1_list2_sent8	248.74	7	0.02261	1.601	1.623	F1	365.64	CM-subject1
wubj2	wubj2-CM-subject1_list2_sent8	248.74	7	0.02261	1.601	1.623	F2	1484.82	CM-subject1
wubj2	wubj2-CM-subject1_list2_sent8	248.74	7	0.02261	1.601	1.623	F3	2880.68	CM-subject1
wubj2	wubj2-CM-subject1_list2_sent8	248.74	8	0.02261	1.623	1.646	F1	369.14	CM-subject1
wubj2	wubj2-CM-subject1_list2_sent8	248.74	8	0.02261	1.623	1.646	F2	1284.35	CM-subject1
wubj2	wubj2-CM-subject1_list2_sent8	248.74	8	0.02261	1.623	1.646	F3	2671.34	CM-subject1
wubj2	wubj2-CM-subject1_list2_sent8	248.74	9	0.02261	1.646	1.668	F1	365.74	CM-subject1
wubj2	wubj2-CM-subject1_list2_sent8	248.74	9	0.02261	1.646	1.668	F2	1317.58	CM-subject1
wubj2	wubj2-CM-subject1_list2_sent8	248.74	9	0.02261	1.646	1.668	F3	2653.64	CM-subject1
wubj2	wubj2-CM-subject1_list2_sent8	248.74	10	0.02261	1.668	1.691	F1	349.54	CM-subject1
wubj2	wubj2-CM-subject1_list2_sent8	248.74	10	0.02261	1.668	1.691	F2	1418.26	CM-subject1
wubj2	wubj2-CM-subject1_list2_sent8	248.74	10	0.02261	1.668	1.691	F3	2581.99	CM-subject1
wubj2	wubj2-CM-subject1_list2_sent8	248.74	11	0.02261	1.691	1.714	F1	312.13	CM-subject1
wubj2	wubj2-CM-subject1_list2_sent8	248.74	11	0.02261	1.691	1.714	F2	1449.72	CM-subject1
wubj2	wubj2-CM-subject1_list2_sent8	248.74	11	0.02261	1.691	1.714	F3	2615.39	CM-subject1
jibj3	jibj3-CM-subject1_list3_sent11	141.05	1	0.01282	1.703	1.715	F1	378.80	CM-subject1
jibj3	jibj3-CM-subject1_list3_sent11	141.05	1	0.01282	1.703	1.715	F2	2584.47	CM-subject1
jibj3	jibj3-CM-subject1_list3_sent11	141.05	1	0.01282	1.703	1.715	F3	2725.69	CM-subject1
jibj3	jibj3-CM-subject1_list3_sent11	141.05	2	0.01282	1.715	1.728	F1	454.77	CM-subject1
jibj3	jibj3-CM-subject1_list3_sent11	141.05	2	0.01282	1.715	1.728	F2	2633.40	CM-subject1
jibj3	jibj3-CM-subject1_list3_sent11	141.05	2	0.01282	1.715	1.728	F3	2746.43	CM-subject1
jibj3	jibj3-CM-subject1_list3_sent11	141.05	3	0.01282	1.728	1.741	F1	464.58	CM-subject1
jibj3	jibj3-CM-subject1_list3_sent11	141.05	3	0.01282	1.728	1.741	F2	2707.32	CM-subject1
jibj3	jibj3-CM-subject1_list3_sent11	141.05	3	0.01282	1.728	1.741	F3	2799.05	CM-subject1
jibj3	jibj3-CM-subject1_list3_sent11	141.05	4	0.01282	1.741	1.754	F1	477.11	CM-subject1
jibj3	jibj3-CM-subject1_list3_sent11	141.05	4	0.01282	1.741	1.754	F2	2742.67	CM-subject1
jibj3	jibj3-CM-subject1_list3_sent11	141.05	4	0.01282	1.741	1.754	F3	2809.92	CM-subject1
jibj3	jibj3-CM-subject1_list3_sent11	141.05	5	0.01282	1.754	1.767	F1	457.43	CM-subject1
jibj3	jibj3-CM-subject1_list3_sent11	141.05	5	0.01282	1.754	1.767	F2	2709.00	CM-subject1
jibj3	jibj3-CM-subject1_list3_sent11	141.05	5	0.01282	1.754	1.767	F3	2838.62	CM-subject1
jibj3	jibj3-CM-subject1_list3_sent11	141.05	6	0.01282	1.767	1.780	F1	392.42	CM-subject1
jibj3	jibj3-CM-subject1_list3_sent11	141.05	6	0.01282	1.767	1.780	F2	2705.08	CM-subject1
jibj3	jibj3-CM-subject1_list3_sent11	141.05	6	0.01282	1.767	1.780	F3	2834.28	CM-subject1
jibj3	jibj3-CM-subject1_list3_sent11	141.05	7	0.01282	1.780	1.792	F1	285.53	CM-subject1
jibj3	jibj3-CM-subject1_list3_sent11	141.05	7	0.01282	1.780	1.792	F2	2755.45	CM-subject1
jibj3	jibj3-CM-subject1_list3_sent11	141.05	7	0.01282	1.780	1.792	F3	2844.32	CM-subject1
jibj3	jibj3-CM-subject1_list3_sent11	141.05	8	0.01282	1.792	1.805	F1	257.42	CM-subject1
jibj3	jibj3-CM-subject1_list3_sent11	141.05	8	0.01282	1.792	1.805	F2	2647.00	CM-subject1
jibj3	jibj3-CM-subject1_list3_sent11	141.05	8	0.01282	1.792	1.805	F3	2954.70	CM-subject1
jibj3	jibj3-CM-subject1_list3_sent11	141.05	9	0.01282	1.805	1.818	F1	257.06	CM-subject1
jibj3	jibj3-CM-subject1_list3_sent11	141.05	9	0.01282	1.805	1.818	F2	2665.01	CM-subject1
jibj3	jibj3-CM-subject1_list3_sent11	141.05	9	0.01282	1.805	1.818	F3	2953.58	CM-subject1
jibj3	jibj3-CM-subject1_list3_sent11	141.05	10	0.01282	1.818	1.831	F1	269.58	CM-subject1
jibj3	jibj3-CM-subject1_list3_sent11	141.05	10	0.01282	1.818	1.831	F2	2621.75	CM-subject1
jibj3	jibj3-CM-subject1_list3_sent11	141.05	10	0.01282	1.818	1.831	F3	2908.21	CM-subject1
jibj3	jibj3-CM-subject1_list3_sent11	141.05	11	0.01282	1.831	1.844	F1	339.50	CM-subject1
jibj3	jibj3-CM-subject1_list3_sent11	141.05	11	0.01282	1.831	1.844	F2	2523.91	CM-subject1
jibj3	jibj3-CM-subject1_list3_sent11	141.05	11	0.01282	1.831	1.844	F3	2847.18	CM-subject1
0idw3	0idw3-CM-subject1_list3_sent12	210.57	1	0.01914	1.144	1.163	F1	293.60	CM-subject1
0idw3	0idw3-CM-subject1_list3_sent12	210.57	1	0.01914	1.144	1.163	F2	2010.33	CM-subject1
0idw3	0idw3-CM-subject1_list3_sent12	210.57	1	0.01914	1.144	1.163	F3	2879.03	CM-subject1
0idw3	0idw3-CM-subject1_list3_sent12	210.57	2	0.01914	1.163	1.182	F1	335.70	CM-subject1
0idw3	0idw3-CM-subject1_list3_sent12	210.57	2	0.01914	1.163	1.182	F2	2505.77	CM-subject1
0idw3	0idw3-CM-subject1_list3_sent12	210.57	2	0.01914	1.163	1.182	F3	2895.09	CM-subject1
0idw3	0idw3-CM-subject1_list3_sent12	210.57	3	0.01914	1.182	1.201	F1	259.53	CM-subject1
0idw3	0idw3-CM-subject1_list3_sent12	210.57	3	0.01914	1.182	1.201	F2	2301.01	CM-subject1
0idw3	0idw3-CM-subject1_list3_sent12	210.57	3	0.01914	1.182	1.201	F3	2953.61	CM-subject1
0idw3	0idw3-CM-subject1_list3_sent12	210.57	4	0.01914	1.201	1.220	F1	299.56	CM-subject1
0idw3	0idw3-CM-subject1_list3_sent12	210.57	4	0.01914	1.201	1.220	F2	1852.08	CM-subject1
0idw3	0idw3-CM-subject1_list3_sent12	210.57	4	0.01914	1.201	1.220	F3	2888.74	CM-subject1
0idw3	0idw3-CM-subject1_list3_sent12	210.57	5	0.01914	1.220	1.239	F1	351.12	CM-subject1
0idw3	0idw3-CM-subject1_list3_sent12	210.57	5	0.01914	1.220	1.239	F2	2548.24	CM-subject1
0idw3	0idw3-CM-subject1_list3_sent12	210.57	5	0.01914	1.220	1.239	F3	3164.75	CM-subject1
0idw3	0idw3-CM-subject1_list3_sent12	210.57	6	0.01914	1.239	1.258	F1	389.02	CM-subject1
0idw3	0idw3-CM-subject1_list3_sent12	210.57	6	0.01914	1.239	1.258	F2	2729.78	CM-subject1
0idw3	0idw3-CM-subject1_list3_sent12	210.57	6	0.01914	1.239	1.258	F3	3017.23	CM-subject1
0idw3	0idw3-CM-subject1_list3_sent12	210.57	7	0.01914	1.258	1.278	F1	394.38	CM-subject1
0idw3	0idw3-CM-subject1_list3_sent12	210.57	7	0.01914	1.258	1.278	F2	2458.82	CM-subject1
0idw3	0idw3-CM-subject1_list3_sent12	210.57	7	0.01914	1.258	1.278	F3	2927.23	CM-subject1
0idw3	0idw3-CM-subject1_list3_sent12	210.57	8	0.01914	1.278	1.297	F1	447.74	CM-subject1
0idw3	0idw3-CM-subject1_list3_sent12	210.57	8	0.01914	1.278	1.297	F2	2250.61	CM-subject1
0idw3	0idw3-CM-subject1_list3_sent12	210.57	8	0.01914	1.278	1.297	F3	2970.46	CM-subject1
0idw3	0idw3-CM-subject1_list3_sent12	210.57	9	0.01914	1.297	1.316	F1	510.46	CM-subject1
0idw3	0idw3-CM-subject1_list3_sent12	210.57	9	0.01914	1.297	1.316	F2	2022.91	CM-subject1
0idw3	0idw3-CM-subject1_list3_sent12	210.57	9	0.01914	1.297	1.316	F3	2877.10	CM-subject1
0idw3	0idw3-CM-subject1_list3_sent12	210.57	10	0.01914	1.316	1.335	F1	521.16	CM-subject1
0idw3	0idw3-CM-subject1_list3_sent12	210.57	10	0.01914	1.316	1.335	F2	1903.71	CM-subject1
0idw3	0idw3-CM-subject1_list3_sent12	210.57	10	0.01914	1.316	1.335	F3	2927.91	CM-subject1
0idw3	0idw3-CM-subject1_list3_sent12	210.57	11	0.01914	1.335	1.354	F1	505.38	CM-subject1
0idw3	0idw3-CM-subject1_list3_sent12	210.57	11	0.01914	1.335	1.354	F2	1790.84	CM-subject1
0idw3	0idw3-CM-subject1_list3_sent12	210.57	11	0.01914	1.335	1.354	F3	3048.47	CM-subject1
wubw3	wubw3-CM-subject1_list3_sent15	180.03	1	0.01637	1.296	1.313	F1	363.59	CM-subject1
wubw3	wubw3-CM-subject1_list3_sent15	180.03	1	0.01637	1.296	1.313	F2	1137.33	CM-subject1
wubw3	wubw3-CM-subject1_list3_sent15	180.03	1	0.01637	1.296	1.313	F3	2695.98	CM-subject1
wubw3	wubw3-CM-subject1_list3_sent15	180.03	2	0.01637	1.313	1.329	F1	360.98	CM-subject1
wubw3	wubw3-CM-subject1_list3_sent15	180.03	2	0.01637	1.313	1.329	F2	932.40	CM-subject1
wubw3	wubw3-CM-subject1_list3_sent15	180.03	2	0.01637	1.313	1.329	F3	2765.53	CM-subject1
wubw3	wubw3-CM-subject1_list3_sent15	180.03	3	0.01637	1.329	1.345	F1	351.69	CM-subject1
wubw3	wubw3-CM-subject1_list3_sent15	180.03	3	0.01637	1.329	1.345	F2	957.76	CM-subject1
