segment	code	word	start.time	token.code	interval.num	step	step.size	seg.dur	pitch.Hz	pitch.ERB	mean.pitch.Hz	mean.pitch.ERB	min.pitch.Hz	min.pitch.ERB	min.pitch.loc	min.pitch.loc.perc	max.pitch.Hz	max.pitch.ERB	max.pitch.loc	max.pitch.loc.perc	pitch.range.min	pitch.range.max	speaker
AS0	qapoop-qapoop-f-m	qapoop	760.476	S07-19	8	4	0.0052	46.554	124.231	3.6314	124.263	3.6319	120.653	3.5421	36.547	0.785	130.632	3.7892	0	0	79.2902	276.0738	S07
AS0	qapoop-qapoop-f-m	qapoop	760.476	S07-19	8	5	0.0052	46.554	122.892	3.5980	124.263	3.6319	120.653	3.5421	36.547	0.785	130.632	3.7892	0	0	79.2902	276.0738	S07
AS0	qapoop-qapoop-f-m	qapoop	760.476	S07-19	8	6	0.0052	46.554	121.770	3.5700	124.263	3.6319	120.653	3.5421	36.547	0.785	130.632	3.7892	0	0	79.2902	276.0738	S07
AS0	qapoop-qapoop-f-m	qapoop	760.476	S07-19	8	7	0.0052	46.554	121.050	3.5520	124.263	3.6319	120.653	3.5421	36.547	0.785	130.632	3.7892	0	0	79.2902	276.0738	S07
AS0	qapoop-qapoop-f-m	qapoop	760.476	S07-19	8	8	0.0052	46.554	120.654	3.5421	124.263	3.6319	120.653	3.5421	36.547	0.785	130.632	3.7892	0	0	79.2902	276.0738	S07
AS0	qapoop-qapoop-f-m	qapoop	760.476	S07-19	8	9	0.0052	46.554	NA	NA	124.263	3.6319	120.653	3.5421	36.547	0.785	130.632	3.7892	0	0	79.2902	276.0738	S07
OL1	qapoop-qapoop-f-m	qapoop	1015.335	S07-19	10	1	0.0152	136.903	127.085	3.7021	135.375	3.9032	126.662	3.6916	18.521	0.135	146.890	4.1799	131.668	0.962	79.2902	276.0738	S07
OL1	qapoop-qapoop-f-m	qapoop	1015.335	S07-19	10	2	0.0152	136.903	126.838	3.6960	135.375	3.9032	126.662	3.6916	18.521	0.135	146.890	4.1799	131.668	0.962	79.2902	276.0738	S07
OL1	qapoop-qapoop-f-m	qapoop	1015.335	S07-19	10	3	0.0152	136.903	128.146	3.7282	135.375	3.9032	126.662	3.6916	18.521	0.135	146.890	4.1799	131.668	0.962	79.2902	276.0738	S07
OL1	qapoop-qapoop-f-m	qapoop	1015.335	S07-19	10	4	0.0152	136.903	130.713	3.7912	135.375	3.9032	126.662	3.6916	18.521	0.135	146.890	4.1799	131.668	0.962	79.2902	276.0738	S07
OL1	qapoop-qapoop-f-m	qapoop	1015.335	S07-19	10	5	0.0152	136.903	133.966	3.8705	135.375	3.9032	126.662	3.6916	18.521	0.135	146.890	4.1799	131.668	0.962	79.2902	276.0738	S07
OL1	qapoop-qapoop-f-m	qapoop	1015.335	S07-19	10	6	0.0152	136.903	137.869	3.9649	135.375	3.9032	126.662	3.6916	18.521	0.135	146.890	4.1799	131.668	0.962	79.2902	276.0738	S07
OL1	qapoop-qapoop-f-m	qapoop	1015.335	S07-19	10	7	0.0152	136.903	142.086	4.0659	135.375	3.9032	126.662	3.6916	18.521	0.135	146.890	4.1799	131.668	0.962	79.2902	276.0738	S07
OL1	qapoop-qapoop-f-m	qapoop	1015.335	S07-19	10	8	0.0152	136.903	145.322	4.1429	135.375	3.9032	126.662	3.6916	18.521	0.135	146.890	4.1799	131.668	0.962	79.2902	276.0738	S07
OL1	qapoop-qapoop-f-m	qapoop	1015.335	S07-19	10	9	0.0152	136.903	146.728	4.1761	135.375	3.9032	126.662	3.6916	18.521	0.135	146.890	4.1799	131.668	0.962	79.2902	276.0738	S07
ALT1	cháaj-cháaj-g-m	cha8aj	552.310	S07-2	5	1	0.0196	176.060	119.656	3.5169	111.211	3.3023	105.552	3.1566	176.060	1.000	122.471	3.5875	0	0	79.2902	276.0738	S07
ALT1	cháaj-cháaj-g-m	cha8aj	552.310	S07-2	5	2	0.0196	176.060	113.874	3.3707	111.211	3.3023	105.552	3.1566	176.060	1.000	122.471	3.5875	0	0	79.2902	276.0738	S07
ALT1	cháaj-cháaj-g-m	cha8aj	552.310	S07-2	5	3	0.0196	176.060	110.181	3.2763	111.211	3.3023	105.552	3.1566	176.060	1.000	122.471	3.5875	0	0	79.2902	276.0738	S07
ALT1	cháaj-cháaj-g-m	cha8aj	552.310	S07-2	5	4	0.0196	176.060	109.003	3.2460	111.211	3.3023	105.552	3.1566	176.060	1.000	122.471	3.5875	0	0	79.2902	276.0738	S07
ALT1	cháaj-cháaj-g-m	cha8aj	552.310	S07-2	5	5	0.0196	176.060	109.564	3.2604	111.211	3.3023	105.552	3.1566	176.060	1.000	122.471	3.5875	0	0	79.2902	276.0738	S07
ALT1	cháaj-cháaj-g-m	cha8aj	552.310	S07-2	5	6	0.0196	176.060	110.727	3.2903	111.211	3.3023	105.552	3.1566	176.060	1.000	122.471	3.5875	0	0	79.2902	276.0738	S07
ALT1	cháaj-cháaj-g-m	cha8aj	552.310	S07-2	5	7	0.0196	176.060	110.991	3.2971	111.211	3.3023	105.552	3.1566	176.060	1.000	122.471	3.5875	0	0	79.2902	276.0738	S07
ALT1	cháaj-cháaj-g-m	cha8aj	552.310	S07-2	5	8	0.0196	176.060	109.742	3.2650	111.211	3.3023	105.552	3.1566	176.060	1.000	122.471	3.5875	0	0	79.2902	276.0738	S07
ALT1	cháaj-cháaj-g-m	cha8aj	552.310	S07-2	5	9	0.0196	176.060	107.162	3.1984	111.211	3.3023	105.552	3.1566	176.060	1.000	122.471	3.5875	0	0	79.2902	276.0738	S07
US0	suq7uk7-suq7uk7-g-m	suq7uk7	353.188	S07-20	4	1	0.0023	20.808	147.159	4.1863	148.456	4.2168	147.036	4.1834	0.206	0.010	150.324	4.2606	20.808	1.000	79.2902	276.0738	S07
US0	suq7uk7-suq7uk7-g-m	suq7uk7	353.188	S07-20	4	2	0.0023	20.808	147.456	4.1932	148.456	4.2168	147.036	4.1834	0.206	0.010	150.324	4.2606	20.808	1.000	79.2902	276.0738	S07
US0	suq7uk7-suq7uk7-g-m	suq7uk7	353.188	S07-20	4	3	0.0023	20.808	147.753	4.2003	148.456	4.2168	147.036	4.1834	0.206	0.010	150.324	4.2606	20.808	1.000	79.2902	276.0738	S07
US0	suq7uk7-suq7uk7-g-m	suq7uk7	353.188	S07-20	4	4	0.0023	20.808	148.050	4.2073	148.456	4.2168	147.036	4.1834	0.206	0.010	150.324	4.2606	20.808	1.000	79.2902	276.0738	S07
US0	suq7uk7-suq7uk7-g-m	suq7uk7	353.188	S07-20	4	5	0.0023	20.808	148.373	4.2148	148.456	4.2168	147.036	4.1834	0.206	0.010	150.324	4.2606	20.808	1.000	79.2902	276.0738	S07
US0	suq7uk7-suq7uk7-g-m	suq7uk7	353.188	S07-20	4	6	0.0023	20.808	148.744	4.2236	148.456	4.2168	147.036	4.1834	0.206	0.010	150.324	4.2606	20.808	1.000	79.2902	276.0738	S07
US0	suq7uk7-suq7uk7-g-m	suq7uk7	353.188	S07-20	4	7	0.0023	20.808	149.116	4.2323	148.456	4.2168	147.036	4.1834	0.206	0.010	150.324	4.2606	20.808	1.000	79.2902	276.0738	S07
US0	suq7uk7-suq7uk7-g-m	suq7uk7	353.188	S07-20	4	8	0.0023	20.808	149.489	4.2410	148.456	4.2168	147.036	4.1834	0.206	0.010	150.324	4.2606	20.808	1.000	79.2902	276.0738	S07
US0	suq7uk7-suq7uk7-g-m	suq7uk7	353.188	S07-20	4	9	0.0023	20.808	149.962	4.2521	148.456	4.2168	147.036	4.1834	0.206	0.010	150.324	4.2606	20.808	1.000	79.2902	276.0738	S07
US1	suq7uk7-suq7uk7-g-m	suq7uk7	456.807	S07-20	6	1	0.0097	87.445	164.812	4.5942	133.338	3.8371	96.730	2.9248	76.306	0.873	167.744	4.6606	0	0	79.2902	276.0738	S07
US1	suq7uk7-suq7uk7-g-m	suq7uk7	456.807	S07-20	6	2	0.0097	87.445	159.361	4.4699	133.338	3.8371	96.730	2.9248	76.306	0.873	167.744	4.6606	0	0	79.2902	276.0738	S07
US1	suq7uk7-suq7uk7-g-m	suq7uk7	456.807	S07-20	6	3	0.0097	87.445	154.163	4.3499	133.338	3.8371	96.730	2.9248	76.306	0.873	167.744	4.6606	0	0	79.2902	276.0738	S07
US1	suq7uk7-suq7uk7-g-m	suq7uk7	456.807	S07-20	6	4	0.0097	87.445	146.817	4.1777	133.338	3.8371	96.730	2.9248	76.306	0.873	167.744	4.6606	0	0	79.2902	276.0738	S07
US1	suq7uk7-suq7uk7-g-m	suq7uk7	456.807	S07-20	6	5	0.0097	87.445	134.413	3.8799	133.338	3.8371	96.730	2.9248	76.306	0.873	167.744	4.6606	0	0	79.2902	276.0738	S07
US1	suq7uk7-suq7uk7-g-m	suq7uk7	456.807	S07-20	6	6	0.0097	87.445	118.023	3.4738	133.338	3.8371	96.730	2.9248	76.306	0.873	167.744	4.6606	0	0	79.2902	276.0738	S07
US1	suq7uk7-suq7uk7-g-m	suq7uk7	456.807	S07-20	6	7	0.0097	87.445	103.889	3.1123	133.338	3.8371	96.730	2.9248	76.306	0.873	167.744	4.6606	0	0	79.2902	276.0738	S07
US1	suq7uk7-suq7uk7-g-m	suq7uk7	456.807	S07-20	6	8	0.0097	87.445	97.681	2.9500	133.338	3.8371	96.730	2.9248	76.306	0.873	167.744	4.6606	0	0	79.2902	276.0738	S07
US1	suq7uk7-suq7uk7-g-m	suq7uk7	456.807	S07-20	6	9	0.0097	87.445	96.730	2.9248	133.338	3.8371	96.730	2.9248	76.306	0.873	167.744	4.6606	0	0	79.2902	276.0738	S07
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	1071.003	S07-21	13	1	0.0075	67.476	126.043	3.6763	118.708	3.4926	110.793	3.2920	67.476	1.000	126.551	3.6889	2.276	0.034	79.2902	276.0738	S07
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	1071.003	S07-21	13	2	0.0075	67.476	124.050	3.6268	118.708	3.4926	110.793	3.2920	67.476	1.000	126.551	3.6889	2.276	0.034	79.2902	276.0738	S07
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	1071.003	S07-21	13	3	0.0075	67.476	122.008	3.5759	118.708	3.4926	110.793	3.2920	67.476	1.000	126.551	3.6889	2.276	0.034	79.2902	276.0738	S07
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	1071.003	S07-21	13	4	0.0075	67.476	120.175	3.5301	118.708	3.4926	110.793	3.2920	67.476	1.000	126.551	3.6889	2.276	0.034	79.2902	276.0738	S07
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	1071.003	S07-21	13	5	0.0075	67.476	118.528	3.4887	118.708	3.4926	110.793	3.2920	67.476	1.000	126.551	3.6889	2.276	0.034	79.2902	276.0738	S07
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	1071.003	S07-21	13	6	0.0075	67.476	116.975	3.4495	118.708	3.4926	110.793	3.2920	67.476	1.000	126.551	3.6889	2.276	0.034	79.2902	276.0738	S07
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	1071.003	S07-21	13	7	0.0075	67.476	115.343	3.4081	118.708	3.4926	110.793	3.2920	67.476	1.000	126.551	3.6889	2.276	0.034	79.2902	276.0738	S07
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	1071.003	S07-21	13	8	0.0075	67.476	113.542	3.3623	118.708	3.4926	110.793	3.2920	67.476	1.000	126.551	3.6889	2.276	0.034	79.2902	276.0738	S07
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	1071.003	S07-21	13	9	0.0075	67.476	111.707	3.3154	118.708	3.4926	110.793	3.2920	67.476	1.000	126.551	3.6889	2.276	0.034	79.2902	276.0738	S07
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1276.971	S07-21	15	1	0.0176	158.761	125.953	3.6741	119.448	3.5111	111.809	3.3181	108.453	0.683	125.988	3.6749	13.864	0.087	79.2902	276.0738	S07
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1276.971	S07-21	15	2	0.0176	158.761	125.174	3.6548	119.448	3.5111	111.809	3.3181	108.453	0.683	125.988	3.6749	13.864	0.087	79.2902	276.0738	S07
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1276.971	S07-21	15	3	0.0176	158.761	122.856	3.5971	119.448	3.5111	111.809	3.3181	108.453	0.683	125.988	3.6749	13.864	0.087	79.2902	276.0738	S07
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1276.971	S07-21	15	4	0.0176	158.761	119.805	3.5208	119.448	3.5111	111.809	3.3181	108.453	0.683	125.988	3.6749	13.864	0.087	79.2902	276.0738	S07
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1276.971	S07-21	15	5	0.0176	158.761	116.270	3.4316	119.448	3.5111	111.809	3.3181	108.453	0.683	125.988	3.6749	13.864	0.087	79.2902	276.0738	S07
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1276.971	S07-21	15	6	0.0176	158.761	113.159	3.3525	119.448	3.5111	111.809	3.3181	108.453	0.683	125.988	3.6749	13.864	0.087	79.2902	276.0738	S07
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1276.971	S07-21	15	7	0.0176	158.761	111.856	3.3193	119.448	3.5111	111.809	3.3181	108.453	0.683	125.988	3.6749	13.864	0.087	79.2902	276.0738	S07
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1276.971	S07-21	15	8	0.0176	158.761	NA	NA	119.448	3.5111	111.809	3.3181	108.453	0.683	125.988	3.6749	13.864	0.087	79.2902	276.0738	S07
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1276.971	S07-21	15	9	0.0176	158.761	NA	NA	119.448	3.5111	111.809	3.3181	108.453	0.683	125.988	3.6749	13.864	0.087	79.2902	276.0738	S07
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	993.450	S07-22	12	1	0.0052	46.612	124.600	3.6404	115.261	3.4051	106.648	3.1850	46.612	1.000	126.015	3.6754	0	0	79.2902	276.0738	S07
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	993.450	S07-22	12	2	0.0052	46.612	121.834	3.5715	115.261	3.4051	106.648	3.1850	46.612	1.000	126.015	3.6754	0	0	79.2902	276.0738	S07
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	993.450	S07-22	12	3	0.0052	46.612	119.141	3.5040	115.261	3.4051	106.648	3.1850	46.612	1.000	126.015	3.6754	0	0	79.2902	276.0738	S07
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	993.450	S07-22	12	4	0.0052	46.612	116.836	3.4458	115.261	3.4051	106.648	3.1850	46.612	1.000	126.015	3.6754	0	0	79.2902	276.0738	S07
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	993.450	S07-22	12	5	0.0052	46.612	114.679	3.3912	115.261	3.4051	106.648	3.1850	46.612	1.000	126.015	3.6754	0	0	79.2902	276.0738	S07
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	993.450	S07-22	12	6	0.0052	46.612	112.771	3.3426	115.261	3.4051	106.648	3.1850	46.612	1.000	126.015	3.6754	0	0	79.2902	276.0738	S07
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	993.450	S07-22	12	7	0.0052	46.612	110.920	3.2952	115.261	3.4051	106.648	3.1850	46.612	1.000	126.015	3.6754	0	0	79.2902	276.0738	S07
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	993.450	S07-22	12	8	0.0052	46.612	109.132	3.2492	115.261	3.4051	106.648	3.1850	46.612	1.000	126.015	3.6754	0	0	79.2902	276.0738	S07
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	993.450	S07-22	12	9	0.0052	46.612	107.437	3.2055	115.261	3.4051	106.648	3.1850	46.612	1.000	126.015	3.6754	0	0	79.2902	276.0738	S07
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1191.566	S07-22	14	1	0.0147	131.998	125.909	3.6728	110.608	3.2846	97.359	2.9415	99.073	0.751	128.957	3.7481	0	0	79.2902	276.0738	S07
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1191.566	S07-22	14	2	0.0147	131.998	119.170	3.5047	110.608	3.2846	97.359	2.9415	99.073	0.751	128.957	3.7481	0	0	79.2902	276.0738	S07
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1191.566	S07-22	14	3	0.0147	131.998	114.055	3.3753	110.608	3.2846	97.359	2.9415	99.073	0.751	128.957	3.7481	0	0	79.2902	276.0738	S07
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1191.566	S07-22	14	4	0.0147	131.998	110.114	3.2745	110.608	3.2846	97.359	2.9415	99.073	0.751	128.957	3.7481	0	0	79.2902	276.0738	S07
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1191.566	S07-22	14	5	0.0147	131.998	106.084	3.1704	110.608	3.2846	97.359	2.9415	99.073	0.751	128.957	3.7481	0	0	79.2902	276.0738	S07
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1191.566	S07-22	14	6	0.0147	131.998	101.755	3.0574	110.608	3.2846	97.359	2.9415	99.073	0.751	128.957	3.7481	0	0	79.2902	276.0738	S07
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1191.566	S07-22	14	7	0.0147	131.998	98.198	2.9637	110.608	3.2846	97.359	2.9415	99.073	0.751	128.957	3.7481	0	0	79.2902	276.0738	S07
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1191.566	S07-22	14	8	0.0147	131.998	97.359	2.9415	110.608	3.2846	97.359	2.9415	99.073	0.751	128.957	3.7481	0	0	79.2902	276.0738	S07
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1191.566	S07-22	14	9	0.0147	131.998	NA	NA	110.608	3.2846	97.359	2.9415	99.073	0.751	128.957	3.7481	0	0	79.2902	276.0738	S07
IS0	kaach7-ikaach7-f-m	ijkaach7	848.792	S07-23	11	1	0.0089	80.111	137.408	3.9538	140.710	4.0331	135.582	3.9096	0	0	142.657	4.0796	31.849	0.398	79.2902	276.0738	S07
IS0	kaach7-ikaach7-f-m	ijkaach7	848.792	S07-23	11	2	0.0089	80.111	140.299	4.0233	140.710	4.0331	135.582	3.9096	0	0	142.657	4.0796	31.849	0.398	79.2902	276.0738	S07
IS0	kaach7-ikaach7-f-m	ijkaach7	848.792	S07-23	11	3	0.0089	80.111	141.988	4.0636	140.710	4.0331	135.582	3.9096	0	0	142.657	4.0796	31.849	0.398	79.2902	276.0738	S07
IS0	kaach7-ikaach7-f-m	ijkaach7	848.792	S07-23	11	4	0.0089	80.111	142.536	4.0767	140.710	4.0331	135.582	3.9096	0	0	142.657	4.0796	31.849	0.398	79.2902	276.0738	S07
IS0	kaach7-ikaach7-f-m	ijkaach7	848.792	S07-23	11	5	0.0089	80.111	142.194	4.0686	140.710	4.0331	135.582	3.9096	0	0	142.657	4.0796	31.849	0.398	79.2902	276.0738	S07
IS0	kaach7-ikaach7-f-m	ijkaach7	848.792	S07-23	11	6	0.0089	80.111	141.342	4.0482	140.710	4.0331	135.582	3.9096	0	0	142.657	4.0796	31.849	0.398	79.2902	276.0738	S07
IS0	kaach7-ikaach7-f-m	ijkaach7	848.792	S07-23	11	7	0.0089	80.111	140.426	4.0263	140.710	4.0331	135.582	3.9096	0	0	142.657	4.0796	31.849	0.398	79.2902	276.0738	S07
IS0	kaach7-ikaach7-f-m	ijkaach7	848.792	S07-23	11	8	0.0089	80.111	139.830	4.0121	140.710	4.0331	135.582	3.9096	0	0	142.657	4.0796	31.849	0.398	79.2902	276.0738	S07
IS0	kaach7-ikaach7-f-m	ijkaach7	848.792	S07-23	11	9	0.0089	80.111	139.675	4.0083	140.710	4.0331	135.582	3.9096	0	0	142.657	4.0796	31.849	0.398	79.2902	276.0738	S07
AL1	kaach7-ikaach7-f-m	ijkaach7	1070.673	S07-23	13	1	0.0137	123.643	138.912	3.9899	128.802	3.7437	123.047	3.6019	115.442	0.934	141.784	4.0587	0	0	79.2902	276.0738	S07
AL1	kaach7-ikaach7-f-m	ijkaach7	1070.673	S07-23	13	2	0.0137	123.643	133.756	3.8654	128.802	3.7437	123.047	3.6019	115.442	0.934	141.784	4.0587	0	0	79.2902	276.0738	S07
AL1	kaach7-ikaach7-f-m	ijkaach7	1070.673	S07-23	13	3	0.0137	123.643	130.645	3.7896	128.802	3.7437	123.047	3.6019	115.442	0.934	141.784	4.0587	0	0	79.2902	276.0738	S07
AL1	kaach7-ikaach7-f-m	ijkaach7	1070.673	S07-23	13	4	0.0137	123.643	129.085	3.7513	128.802	3.7437	123.047	3.6019	115.442	0.934	141.784	4.0587	0	0	79.2902	276.0738	S07
AL1	kaach7-ikaach7-f-m	ijkaach7	1070.673	S07-23	13	5	0.0137	123.643	128.004	3.7247	128.802	3.7437	123.047	3.6019	115.442	0.934	141.784	4.0587	0	0	79.2902	276.0738	S07
AL1	kaach7-ikaach7-f-m	ijkaach7	1070.673	S07-23	13	6	0.0137	123.643	126.761	3.6941	128.802	3.7437	123.047	3.6019	115.442	0.934	141.784	4.0587	0	0	79.2902	276.0738	S07
AL1	kaach7-ikaach7-f-m	ijkaach7	1070.673	S07-23	13	7	0.0137	123.643	125.187	3.6551	128.802	3.7437	123.047	3.6019	115.442	0.934	141.784	4.0587	0	0	79.2902	276.0738	S07
AL1	kaach7-ikaach7-f-m	ijkaach7	1070.673	S07-23	13	8	0.0137	123.643	123.719	3.6186	128.802	3.7437	123.047	3.6019	115.442	0.934	141.784	4.0587	0	0	79.2902	276.0738	S07
AL1	kaach7-ikaach7-f-m	ijkaach7	1070.673	S07-23	13	9	0.0137	123.643	123.153	3.6046	128.802	3.7437	123.047	3.6019	115.442	0.934	141.784	4.0587	0	0	79.2902	276.0738	S07
AS0	qajóoq7-qajóoq7-f-m	qajo8oq7	957.786	S07-24	9	1	0.0140	126.293	132.295	3.8299	123.279	3.6068	114.022	3.3745	126.293	1.000	133.281	3.8539	0	0	79.2902	276.0738	S07
AS0	qajóoq7-qajóoq7-f-m	qajo8oq7	957.786	S07-24	9	2	0.0140	126.293	129.813	3.7692	123.279	3.6068	114.022	3.3745	126.293	1.000	133.281	3.8539	0	0	79.2902	276.0738	S07
AS0	qajóoq7-qajóoq7-f-m	qajo8oq7	957.786	S07-24	9	3	0.0140	126.293	126.906	3.6976	123.279	3.6068	114.022	3.3745	126.293	1.000	133.281	3.8539	0	0	79.2902	276.0738	S07
AS0	qajóoq7-qajóoq7-f-m	qajo8oq7	957.786	S07-24	9	4	0.0140	126.293	124.330	3.6338	123.279	3.6068	114.022	3.3745	126.293	1.000	133.281	3.8539	0	0	79.2902	276.0738	S07
AS0	qajóoq7-qajóoq7-f-m	qajo8oq7	957.786	S07-24	9	5	0.0140	126.293	122.464	3.5874	123.279	3.6068	114.022	3.3745	126.293	1.000	133.281	3.8539	0	0	79.2902	276.0738	S07
AS0	qajóoq7-qajóoq7-f-m	qajo8oq7	957.786	S07-24	9	6	0.0140	126.293	121.102	3.5533	123.279	3.6068	114.022	3.3745	126.293	1.000	133.281	3.8539	0	0	79.2902	276.0738	S07
AS0	qajóoq7-qajóoq7-f-m	qajo8oq7	957.786	S07-24	9	7	0.0140	126.293	119.678	3.5176	123.279	3.6068	114.022	3.3745	126.293	1.000	133.281	3.8539	0	0	79.2902	276.0738	S07
AS0	qajóoq7-qajóoq7-f-m	qajo8oq7	957.786	S07-24	9	8	0.0140	126.293	117.688	3.4675	123.279	3.6068	114.022	3.3745	126.293	1.000	133.281	3.8539	0	0	79.2902	276.0738	S07
AS0	qajóoq7-qajóoq7-f-m	qajo8oq7	957.786	S07-24	9	9	0.0140	126.293	115.234	3.4054	123.279	3.6068	114.022	3.3745	126.293	1.000	133.281	3.8539	0	0	79.2902	276.0738	S07
OLT1	qajóoq7-qajóoq7-f-m	qajo8oq7	1243.894	S07-24	11	1	0.0165	148.707	137.700	3.9607	134.564	3.8848	130.454	3.7849	40.483	0.272	141.347	4.0483	0	0	79.2902	276.0738	S07
OLT1	qajóoq7-qajóoq7-f-m	qajo8oq7	1243.894	S07-24	11	2	0.0165	148.707	132.219	3.8280	134.564	3.8848	130.454	3.7849	40.483	0.272	141.347	4.0483	0	0	79.2902	276.0738	S07
OLT1	qajóoq7-qajóoq7-f-m	qajo8oq7	1243.894	S07-24	11	3	0.0165	148.707	130.623	3.7890	134.564	3.8848	130.454	3.7849	40.483	0.272	141.347	4.0483	0	0	79.2902	276.0738	S07
OLT1	qajóoq7-qajóoq7-f-m	qajo8oq7	1243.894	S07-24	11	4	0.0165	148.707	131.826	3.8184	134.564	3.8848	130.454	3.7849	40.483	0.272	141.347	4.0483	0	0	79.2902	276.0738	S07
OLT1	qajóoq7-qajóoq7-f-m	qajo8oq7	1243.894	S07-24	11	5	0.0165	148.707	134.499	3.8835	134.564	3.8848	130.454	3.7849	40.483	0.272	141.347	4.0483	0	0	79.2902	276.0738	S07
OLT1	qajóoq7-qajóoq7-f-m	qajo8oq7	1243.894	S07-24	11	6	0.0165	148.707	137.072	3.9457	134.564	3.8848	130.454	3.7849	40.483	0.272	141.347	4.0483	0	0	79.2902	276.0738	S07
OLT1	qajóoq7-qajóoq7-f-m	qajo8oq7	1243.894	S07-24	11	7	0.0165	148.707	138.060	3.9695	134.564	3.8848	130.454	3.7849	40.483	0.272	141.347	4.0483	0	0	79.2902	276.0738	S07
OLT1	qajóoq7-qajóoq7-f-m	qajo8oq7	1243.894	S07-24	11	8	0.0165	148.707	NA	NA	134.564	3.8848	130.454	3.7849	40.483	0.272	141.347	4.0483	0	0	79.2902	276.0738	S07
OLT1	qajóoq7-qajóoq7-f-m	qajo8oq7	1243.894	S07-24	11	9	0.0165	148.707	NA	NA	134.564	3.8848	130.454	3.7849	40.483	0.272	141.347	4.0483	0	0	79.2902	276.0738	S07
US0	suq7uk7-suq7uk7-g-l	suq7uk7	1035.567	S07-25	14	1	0.0045	40.419	150.028	4.2536	146.659	4.1744	144.842	4.1315	19.445	0.481	151.064	4.2778	0	0	79.2902	276.0738	S07
US0	suq7uk7-suq7uk7-g-l	suq7uk7	1035.567	S07-25	14	2	0.0045	40.419	148.032	4.2068	146.659	4.1744	144.842	4.1315	19.445	0.481	151.064	4.2778	0	0	79.2902	276.0738	S07
US0	suq7uk7-suq7uk7-g-l	suq7uk7	1035.567	S07-25	14	3	0.0045	40.419	146.575	4.1724	146.659	4.1744	144.842	4.1315	19.445	0.481	151.064	4.2778	0	0	79.2902	276.0738	S07
US0	suq7uk7-suq7uk7-g-l	suq7uk7	1035.567	S07-25	14	4	0.0045	40.419	145.325	4.1429	146.659	4.1744	144.842	4.1315	19.445	0.481	151.064	4.2778	0	0	79.2902	276.0738	S07
US0	suq7uk7-suq7uk7-g-l	suq7uk7	1035.567	S07-25	14	5	0.0045	40.419	145.269	4.1416	146.659	4.1744	144.842	4.1315	19.445	0.481	151.064	4.2778	0	0	79.2902	276.0738	S07
US0	suq7uk7-suq7uk7-g-l	suq7uk7	1035.567	S07-25	14	6	0.0045	40.419	145.552	4.1483	146.659	4.1744	144.842	4.1315	19.445	0.481	151.064	4.2778	0	0	79.2902	276.0738	S07
US0	suq7uk7-suq7uk7-g-l	suq7uk7	1035.567	S07-25	14	7	0.0045	40.419	145.635	4.1503	146.659	4.1744	144.842	4.1315	19.445	0.481	151.064	4.2778	0	0	79.2902	276.0738	S07
US0	suq7uk7-suq7uk7-g-l	suq7uk7	1035.567	S07-25	14	8	0.0045	40.419	NA	NA	146.659	4.1744	144.842	4.1315	19.445	0.481	151.064	4.2778	0	0	79.2902	276.0738	S07
