segment	code	word	start.time	token.code	interval.num	step	step.size	seg.dur	pitch.Hz	pitch.ERB	mean.pitch.Hz	mean.pitch.ERB	min.pitch.Hz	min.pitch.ERB	max.pitch.Hz	max.pitch.ERB	pitch.range.min	pitch.range.max	speaker
AST1	qálaq-qálq-f-l	qa8lq	1731.876	S01-22	14	1	0.0120	107.682	237.925	6.1328	235.949	6.0936	227.391	5.9249	245.982	6.2894	148.9578	479.6016	S01
AST1	qálaq-qálq-f-l	qa8lq	1731.876	S01-22	14	2	0.0120	107.682	230.003	5.9768	235.949	6.0936	227.391	5.9249	245.982	6.2894	148.9578	479.6016	S01
AST1	qálaq-qálq-f-l	qa8lq	1731.876	S01-22	14	3	0.0120	107.682	228.256	5.9421	235.949	6.0936	227.391	5.9249	245.982	6.2894	148.9578	479.6016	S01
AST1	qálaq-qálq-f-l	qa8lq	1731.876	S01-22	14	4	0.0120	107.682	229.164	5.9602	235.949	6.0936	227.391	5.9249	245.982	6.2894	148.9578	479.6016	S01
AST1	qálaq-qálq-f-l	qa8lq	1731.876	S01-22	14	5	0.0120	107.682	232.217	6.0207	235.949	6.0936	227.391	5.9249	245.982	6.2894	148.9578	479.6016	S01
AST1	qálaq-qálq-f-l	qa8lq	1731.876	S01-22	14	6	0.0120	107.682	236.720	6.1094	235.949	6.0936	227.391	5.9249	245.982	6.2894	148.9578	479.6016	S01
AST1	qálaq-qálq-f-l	qa8lq	1731.876	S01-22	14	7	0.0120	107.682	240.689	6.1869	235.949	6.0936	227.391	5.9249	245.982	6.2894	148.9578	479.6016	S01
AST1	qálaq-qálq-f-l	qa8lq	1731.876	S01-22	14	8	0.0120	107.682	244.840	6.2674	235.949	6.0936	227.391	5.9249	245.982	6.2894	148.9578	479.6016	S01
AST1	qálaq-qálq-f-l	qa8lq	1731.876	S01-22	14	9	0.0120	107.682	243.730	6.2459	235.949	6.0936	227.391	5.9249	245.982	6.2894	148.9578	479.6016	S01
AS0	qálaq-qalaq-f-l	qalaq	1752.907	S01-23	13	1	0.0119	107.093	223.787	5.8520	202.859	5.4216	191.402	5.1805	229.341	5.9637	148.9578	479.6016	S01
AS0	qálaq-qalaq-f-l	qalaq	1752.907	S01-23	13	2	0.0119	107.093	210.604	5.5842	202.859	5.4216	191.402	5.1805	229.341	5.9637	148.9578	479.6016	S01
AS0	qálaq-qalaq-f-l	qalaq	1752.907	S01-23	13	3	0.0119	107.093	205.655	5.4817	202.859	5.4216	191.402	5.1805	229.341	5.9637	148.9578	479.6016	S01
AS0	qálaq-qalaq-f-l	qalaq	1752.907	S01-23	13	4	0.0119	107.093	202.281	5.4111	202.859	5.4216	191.402	5.1805	229.341	5.9637	148.9578	479.6016	S01
AS0	qálaq-qalaq-f-l	qalaq	1752.907	S01-23	13	5	0.0119	107.093	198.877	5.3396	202.859	5.4216	191.402	5.1805	229.341	5.9637	148.9578	479.6016	S01
AS0	qálaq-qalaq-f-l	qalaq	1752.907	S01-23	13	6	0.0119	107.093	197.952	5.3200	202.859	5.4216	191.402	5.1805	229.341	5.9637	148.9578	479.6016	S01
AS0	qálaq-qalaq-f-l	qalaq	1752.907	S01-23	13	7	0.0119	107.093	197.040	5.3007	202.859	5.4216	191.402	5.1805	229.341	5.9637	148.9578	479.6016	S01
AS0	qálaq-qalaq-f-l	qalaq	1752.907	S01-23	13	8	0.0119	107.093	195.692	5.2721	202.859	5.4216	191.402	5.1805	229.341	5.9637	148.9578	479.6016	S01
AS0	qálaq-qalaq-f-l	qalaq	1752.907	S01-23	13	9	0.0119	107.093	193.847	5.2328	202.859	5.4216	191.402	5.1805	229.341	5.9637	148.9578	479.6016	S01
AS1	qálaq-qalaq-f-l	qalaq	1987.048	S01-23	15	1	0.0106	95.661	229.392	5.9647	243.021	6.2301	227.227	5.9215	259.576	6.5482	148.9578	479.6016	S01
AS1	qálaq-qalaq-f-l	qalaq	1987.048	S01-23	15	2	0.0106	95.661	229.857	5.9739	243.021	6.2301	227.227	5.9215	259.576	6.5482	148.9578	479.6016	S01
AS1	qálaq-qalaq-f-l	qalaq	1987.048	S01-23	15	3	0.0106	95.661	233.872	6.0534	243.021	6.2301	227.227	5.9215	259.576	6.5482	148.9578	479.6016	S01
AS1	qálaq-qalaq-f-l	qalaq	1987.048	S01-23	15	4	0.0106	95.661	237.893	6.1323	243.021	6.2301	227.227	5.9215	259.576	6.5482	148.9578	479.6016	S01
AS1	qálaq-qalaq-f-l	qalaq	1987.048	S01-23	15	5	0.0106	95.661	241.827	6.2090	243.021	6.2301	227.227	5.9215	259.576	6.5482	148.9578	479.6016	S01
AS1	qálaq-qalaq-f-l	qalaq	1987.048	S01-23	15	6	0.0106	95.661	246.538	6.3000	243.021	6.2301	227.227	5.9215	259.576	6.5482	148.9578	479.6016	S01
AS1	qálaq-qalaq-f-l	qalaq	1987.048	S01-23	15	7	0.0106	95.661	253.589	6.4349	243.021	6.2301	227.227	5.9215	259.576	6.5482	148.9578	479.6016	S01
AS1	qálaq-qalaq-f-l	qalaq	1987.048	S01-23	15	8	0.0106	95.661	258.702	6.5317	243.021	6.2301	227.227	5.9215	259.576	6.5482	148.9578	479.6016	S01
AS1	qálaq-qalaq-f-l	qalaq	1987.048	S01-23	15	9	0.0106	95.661	255.516	6.4714	243.021	6.2301	227.227	5.9215	259.576	6.5482	148.9578	479.6016	S01
AS1	qálaq-laq-f-l	laq	1074.292	S01-24	11	1	0.0062	55.371	266.652	6.6801	279.589	6.9169	263.115	6.6143	288.074	7.0704	148.9578	479.6016	S01
AS1	qálaq-laq-f-l	laq	1074.292	S01-24	11	2	0.0062	55.371	272.181	6.7823	279.589	6.9169	263.115	6.6143	288.074	7.0704	148.9578	479.6016	S01
AS1	qálaq-laq-f-l	laq	1074.292	S01-24	11	3	0.0062	55.371	276.987	6.8703	279.589	6.9169	263.115	6.6143	288.074	7.0704	148.9578	479.6016	S01
AS1	qálaq-laq-f-l	laq	1074.292	S01-24	11	4	0.0062	55.371	281.010	6.9433	279.589	6.9169	263.115	6.6143	288.074	7.0704	148.9578	479.6016	S01
AS1	qálaq-laq-f-l	laq	1074.292	S01-24	11	5	0.0062	55.371	284.336	7.0033	279.589	6.9169	263.115	6.6143	288.074	7.0704	148.9578	479.6016	S01
AS1	qálaq-laq-f-l	laq	1074.292	S01-24	11	6	0.0062	55.371	287.134	7.0535	279.589	6.9169	263.115	6.6143	288.074	7.0704	148.9578	479.6016	S01
AS1	qálaq-laq-f-l	laq	1074.292	S01-24	11	7	0.0062	55.371	286.804	7.0476	279.589	6.9169	263.115	6.6143	288.074	7.0704	148.9578	479.6016	S01
AS1	qálaq-laq-f-l	laq	1074.292	S01-24	11	8	0.0062	55.371	281.835	6.9581	279.589	6.9169	263.115	6.6143	288.074	7.0704	148.9578	479.6016	S01
AS1	qálaq-laq-f-l	laq	1074.292	S01-24	11	9	0.0062	55.371	279.367	6.9136	279.589	6.9169	263.115	6.6143	288.074	7.0704	148.9578	479.6016	S01
AST1	qálaq-qálq-f-m	qa8lq	1350.010	S01-25	14	1	0.0146	131.385	240.624	6.1824	237.265	6.1175	221.798	5.8126	255.150	6.4648	148.9578	479.6016	S01
AST1	qálaq-qálq-f-m	qa8lq	1350.010	S01-25	14	2	0.0146	131.385	223.679	5.8505	237.265	6.1175	221.798	5.8126	255.150	6.4648	148.9578	479.6016	S01
AST1	qálaq-qálq-f-m	qa8lq	1350.010	S01-25	14	3	0.0146	131.385	222.541	5.8276	237.265	6.1175	221.798	5.8126	255.150	6.4648	148.9578	479.6016	S01
AST1	qálaq-qálq-f-m	qa8lq	1350.010	S01-25	14	4	0.0146	131.385	226.035	5.8977	237.265	6.1175	221.798	5.8126	255.150	6.4648	148.9578	479.6016	S01
AST1	qálaq-qálq-f-m	qa8lq	1350.010	S01-25	14	5	0.0146	131.385	233.132	6.0387	237.265	6.1175	221.798	5.8126	255.150	6.4648	148.9578	479.6016	S01
AST1	qálaq-qálq-f-m	qa8lq	1350.010	S01-25	14	6	0.0146	131.385	240.578	6.1846	237.265	6.1175	221.798	5.8126	255.150	6.4648	148.9578	479.6016	S01
AST1	qálaq-qálq-f-m	qa8lq	1350.010	S01-25	14	7	0.0146	131.385	246.806	6.3053	237.265	6.1175	221.798	5.8126	255.150	6.4648	148.9578	479.6016	S01
AST1	qálaq-qálq-f-m	qa8lq	1350.010	S01-25	14	8	0.0146	131.385	251.062	6.3869	237.265	6.1175	221.798	5.8126	255.150	6.4648	148.9578	479.6016	S01
AST1	qálaq-qálq-f-m	qa8lq	1350.010	S01-25	14	9	0.0146	131.385	250.925	6.3842	237.265	6.1175	221.798	5.8126	255.150	6.4648	148.9578	479.6016	S01
AL1	kaach7-kaa7-g-m	kaa7	2175.173	S01-26	17	1	0.0184	165.476	248.241	6.3325	230.652	5.9817	166.372	4.6297	256.490	6.4900	148.9578	479.6016	S01
AL1	kaach7-kaa7-g-m	kaa7	2175.173	S01-26	17	2	0.0184	165.476	241.383	6.2004	230.652	5.9817	166.372	4.6297	256.490	6.4900	148.9578	479.6016	S01
AL1	kaach7-kaa7-g-m	kaa7	2175.173	S01-26	17	3	0.0184	165.476	238.660	6.1474	230.652	5.9817	166.372	4.6297	256.490	6.4900	148.9578	479.6016	S01
AL1	kaach7-kaa7-g-m	kaa7	2175.173	S01-26	17	4	0.0184	165.476	238.439	6.1430	230.652	5.9817	166.372	4.6297	256.490	6.4900	148.9578	479.6016	S01
AL1	kaach7-kaa7-g-m	kaa7	2175.173	S01-26	17	5	0.0184	165.476	239.798	6.1696	230.652	5.9817	166.372	4.6297	256.490	6.4900	148.9578	479.6016	S01
AL1	kaach7-kaa7-g-m	kaa7	2175.173	S01-26	17	6	0.0184	165.476	237.543	6.1255	230.652	5.9817	166.372	4.6297	256.490	6.4900	148.9578	479.6016	S01
AL1	kaach7-kaa7-g-m	kaa7	2175.173	S01-26	17	7	0.0184	165.476	230.687	5.9900	230.652	5.9817	166.372	4.6297	256.490	6.4900	148.9578	479.6016	S01
AL1	kaach7-kaa7-g-m	kaa7	2175.173	S01-26	17	8	0.0184	165.476	205.351	5.4726	230.652	5.9817	166.372	4.6297	256.490	6.4900	148.9578	479.6016	S01
AL1	kaach7-kaa7-g-m	kaa7	2175.173	S01-26	17	9	0.0184	165.476	174.705	4.8147	230.652	5.9817	166.372	4.6297	256.490	6.4900	148.9578	479.6016	S01
AL1	kaach7-kaach7-g-m	kaach7	1616.775	S01-27	16	1	0.0170	153.225	245.792	6.2852	213.199	5.6228	151.816	4.2955	254.680	6.4557	148.9578	479.6016	S01
AL1	kaach7-kaach7-g-m	kaach7	1616.775	S01-27	16	2	0.0170	153.225	234.780	6.0712	213.199	5.6228	151.816	4.2955	254.680	6.4557	148.9578	479.6016	S01
AL1	kaach7-kaach7-g-m	kaach7	1616.775	S01-27	16	3	0.0170	153.225	224.809	5.8729	213.199	5.6228	151.816	4.2955	254.680	6.4557	148.9578	479.6016	S01
AL1	kaach7-kaach7-g-m	kaach7	1616.775	S01-27	16	4	0.0170	153.225	208.490	5.5394	213.199	5.6228	151.816	4.2955	254.680	6.4557	148.9578	479.6016	S01
AL1	kaach7-kaach7-g-m	kaach7	1616.775	S01-27	16	5	0.0170	153.225	189.931	5.1482	213.199	5.6228	151.816	4.2955	254.680	6.4557	148.9578	479.6016	S01
AL1	kaach7-kaach7-g-m	kaach7	1616.775	S01-27	16	6	0.0170	153.225	168.807	4.6803	213.199	5.6228	151.816	4.2955	254.680	6.4557	148.9578	479.6016	S01
AL1	kaach7-kaach7-g-m	kaach7	1616.775	S01-27	16	7	0.0170	153.225	NA	NA	213.199	5.6228	151.816	4.2955	254.680	6.4557	148.9578	479.6016	S01
AL1	kaach7-kaach7-g-m	kaach7	1616.775	S01-27	16	8	0.0170	153.225	NA	NA	213.199	5.6228	151.816	4.2955	254.680	6.4557	148.9578	479.6016	S01
AL1	kaach7-kaach7-g-m	kaach7	1616.775	S01-27	16	9	0.0170	153.225	NA	NA	213.199	5.6228	151.816	4.2955	254.680	6.4557	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	834.194	S01-28	9	1	0.0098	88.288	233.613	6.0471	217.817	5.7311	211.870	5.6104	245.188	6.2737	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	834.194	S01-28	9	2	0.0098	88.288	222.437	5.8254	217.817	5.7311	211.870	5.6104	245.188	6.2737	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	834.194	S01-28	9	3	0.0098	88.288	217.822	5.7320	217.817	5.7311	211.870	5.6104	245.188	6.2737	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	834.194	S01-28	9	4	0.0098	88.288	214.726	5.6689	217.817	5.7311	211.870	5.6104	245.188	6.2737	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	834.194	S01-28	9	5	0.0098	88.288	212.981	5.6332	217.817	5.7311	211.870	5.6104	245.188	6.2737	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	834.194	S01-28	9	6	0.0098	88.288	213.396	5.6417	217.817	5.7311	211.870	5.6104	245.188	6.2737	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	834.194	S01-28	9	7	0.0098	88.288	214.108	5.6563	217.817	5.7311	211.870	5.6104	245.188	6.2737	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	834.194	S01-28	9	8	0.0098	88.288	216.605	5.7073	217.817	5.7311	211.870	5.6104	245.188	6.2737	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	834.194	S01-28	9	9	0.0098	88.288	214.665	5.6677	217.817	5.7311	211.870	5.6104	245.188	6.2737	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1059.181	S01-28	11	1	0.0168	150.819	242.100	6.2141	215.653	5.6744	157.597	4.4295	246.195	6.2941	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1059.181	S01-28	11	2	0.0168	150.819	237.454	6.1237	215.653	5.6744	157.597	4.4295	246.195	6.2941	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1059.181	S01-28	11	3	0.0168	150.819	232.436	6.0250	215.653	5.6744	157.597	4.4295	246.195	6.2941	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1059.181	S01-28	11	4	0.0168	150.819	225.587	5.8887	215.653	5.6744	157.597	4.4295	246.195	6.2941	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1059.181	S01-28	11	5	0.0168	150.819	215.796	5.6904	215.653	5.6744	157.597	4.4295	246.195	6.2941	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1059.181	S01-28	11	6	0.0168	150.819	198.546	5.3317	215.653	5.6744	157.597	4.4295	246.195	6.2941	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1059.181	S01-28	11	7	0.0168	150.819	172.991	4.7760	215.653	5.6744	157.597	4.4295	246.195	6.2941	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1059.181	S01-28	11	8	0.0168	150.819	158.092	4.4408	215.653	5.6744	157.597	4.4295	246.195	6.2941	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1059.181	S01-28	11	9	0.0168	150.819	NA	NA	215.653	5.6744	157.597	4.4295	246.195	6.2941	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	1380.000	S01-29	15	1	0.0100	90.116	234.631	6.0661	213.474	5.6418	202.069	5.4067	251.202	6.3903	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	1380.000	S01-29	15	2	0.0100	90.116	216.846	5.7121	213.474	5.6418	202.069	5.4067	251.202	6.3903	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	1380.000	S01-29	15	3	0.0100	90.116	213.562	5.6451	213.474	5.6418	202.069	5.4067	251.202	6.3903	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	1380.000	S01-29	15	4	0.0100	90.116	210.701	5.5863	213.474	5.6418	202.069	5.4067	251.202	6.3903	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	1380.000	S01-29	15	5	0.0100	90.116	209.217	5.5556	213.474	5.6418	202.069	5.4067	251.202	6.3903	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	1380.000	S01-29	15	6	0.0100	90.116	209.455	5.5605	213.474	5.6418	202.069	5.4067	251.202	6.3903	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	1380.000	S01-29	15	7	0.0100	90.116	210.256	5.5771	213.474	5.6418	202.069	5.4067	251.202	6.3903	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	1380.000	S01-29	15	8	0.0100	90.116	210.183	5.5756	213.474	5.6418	202.069	5.4067	251.202	6.3903	148.9578	479.6016	S01
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	1380.000	S01-29	15	9	0.0100	90.116	206.415	5.4974	213.474	5.6418	202.069	5.4067	251.202	6.3903	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1600.653	S01-29	17	1	0.0155	139.069	218.580	5.7445	189.823	5.1393	170.417	4.7207	239.065	6.1553	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1600.653	S01-29	17	2	0.0155	139.069	210.013	5.5716	189.823	5.1393	170.417	4.7207	239.065	6.1553	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1600.653	S01-29	17	3	0.0155	139.069	187.443	5.0952	189.823	5.1393	170.417	4.7207	239.065	6.1553	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1600.653	S01-29	17	4	0.0155	139.069	184.177	5.0244	189.823	5.1393	170.417	4.7207	239.065	6.1553	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1600.653	S01-29	17	5	0.0155	139.069	180.591	4.9452	189.823	5.1393	170.417	4.7207	239.065	6.1553	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1600.653	S01-29	17	6	0.0155	139.069	173.336	4.7858	189.823	5.1393	170.417	4.7207	239.065	6.1553	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1600.653	S01-29	17	7	0.0155	139.069	171.465	4.7441	189.823	5.1393	170.417	4.7207	239.065	6.1553	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1600.653	S01-29	17	8	0.0155	139.069	NA	NA	189.823	5.1393	170.417	4.7207	239.065	6.1553	148.9578	479.6016	S01
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1600.653	S01-29	17	9	0.0155	139.069	NA	NA	189.823	5.1393	170.417	4.7207	239.065	6.1553	148.9578	479.6016	S01
US0	suq7uk7-sukuk7-f-l	sukuk7	1043.286	S01-3	11	1	0.0043	38.425	257.140	6.5022	253.050	6.4234	222.765	5.8292	259.317	6.5433	148.9578	479.6016	S01
US0	suq7uk7-sukuk7-f-l	sukuk7	1043.286	S01-3	11	2	0.0043	38.425	258.224	6.5227	253.050	6.4234	222.765	5.8292	259.317	6.5433	148.9578	479.6016	S01
US0	suq7uk7-sukuk7-f-l	sukuk7	1043.286	S01-3	11	3	0.0043	38.425	256.642	6.4928	253.050	6.4234	222.765	5.8292	259.317	6.5433	148.9578	479.6016	S01
US0	suq7uk7-sukuk7-f-l	sukuk7	1043.286	S01-3	11	4	0.0043	38.425	256.875	6.4973	253.050	6.4234	222.765	5.8292	259.317	6.5433	148.9578	479.6016	S01
US0	suq7uk7-sukuk7-f-l	sukuk7	1043.286	S01-3	11	5	0.0043	38.425	257.277	6.5048	253.050	6.4234	222.765	5.8292	259.317	6.5433	148.9578	479.6016	S01
US0	suq7uk7-sukuk7-f-l	sukuk7	1043.286	S01-3	11	6	0.0043	38.425	256.924	6.4982	253.050	6.4234	222.765	5.8292	259.317	6.5433	148.9578	479.6016	S01
US0	suq7uk7-sukuk7-f-l	sukuk7	1043.286	S01-3	11	7	0.0043	38.425	253.027	6.4241	253.050	6.4234	222.765	5.8292	259.317	6.5433	148.9578	479.6016	S01
US0	suq7uk7-sukuk7-f-l	sukuk7	1043.286	S01-3	11	8	0.0043	38.425	247.046	6.3097	253.050	6.4234	222.765	5.8292	259.317	6.5433	148.9578	479.6016	S01
US0	suq7uk7-sukuk7-f-l	sukuk7	1043.286	S01-3	11	9	0.0043	38.425	234.294	6.0586	253.050	6.4234	222.765	5.8292	259.317	6.5433	148.9578	479.6016	S01
US1	suq7uk7-sukuk7-f-l	sukuk7	1174.158	S01-3	13	1	0.0110	99.295	270.383	6.7492	282.533	6.9703	269.744	6.7375	287.432	7.0589	148.9578	479.6016	S01
US1	suq7uk7-sukuk7-f-l	sukuk7	1174.158	S01-3	13	2	0.0110	99.295	282.594	6.9715	282.533	6.9703	269.744	6.7375	287.432	7.0589	148.9578	479.6016	S01
US1	suq7uk7-sukuk7-f-l	sukuk7	1174.158	S01-3	13	3	0.0110	99.295	286.605	7.0441	282.533	6.9703	269.744	6.7375	287.432	7.0589	148.9578	479.6016	S01
US1	suq7uk7-sukuk7-f-l	sukuk7	1174.158	S01-3	13	4	0.0110	99.295	287.206	7.0548	282.533	6.9703	269.744	6.7375	287.432	7.0589	148.9578	479.6016	S01
US1	suq7uk7-sukuk7-f-l	sukuk7	1174.158	S01-3	13	5	0.0110	99.295	287.259	7.0558	282.533	6.9703	269.744	6.7375	287.432	7.0589	148.9578	479.6016	S01
US1	suq7uk7-sukuk7-f-l	sukuk7	1174.158	S01-3	13	6	0.0110	99.295	287.122	7.0533	282.533	6.9703	269.744	6.7375	287.432	7.0589	148.9578	479.6016	S01
US1	suq7uk7-sukuk7-f-l	sukuk7	1174.158	S01-3	13	7	0.0110	99.295	283.712	6.9920	282.533	6.9703	269.744	6.7375	287.432	7.0589	148.9578	479.6016	S01
US1	suq7uk7-sukuk7-f-l	sukuk7	1174.158	S01-3	13	8	0.0110	99.295	275.551	6.8440	282.533	6.9703	269.744	6.7375	287.432	7.0589	148.9578	479.6016	S01
US1	suq7uk7-sukuk7-f-l	sukuk7	1174.158	S01-3	13	9	0.0110	99.295	274.559	6.8257	282.533	6.9703	269.744	6.7375	287.432	7.0589	148.9578	479.6016	S01
AL1	kaach7-kaach7-f-l	kaach7	1044.834	S01-30	10	1	0.0156	140.140	270.366	6.7487	261.405	6.5820	254.757	6.4572	274.685	6.8287	148.9578	479.6016	S01
AL1	kaach7-kaach7-f-l	kaach7	1044.834	S01-30	10	2	0.0156	140.140	262.669	6.6061	261.405	6.5820	254.757	6.4572	274.685	6.8287	148.9578	479.6016	S01
AL1	kaach7-kaach7-f-l	kaach7	1044.834	S01-30	10	3	0.0156	140.140	260.056	6.5571	261.405	6.5820	254.757	6.4572	274.685	6.8287	148.9578	479.6016	S01
AL1	kaach7-kaach7-f-l	kaach7	1044.834	S01-30	10	4	0.0156	140.140	257.889	6.5164	261.405	6.5820	254.757	6.4572	274.685	6.8287	148.9578	479.6016	S01
AL1	kaach7-kaach7-f-l	kaach7	1044.834	S01-30	10	5	0.0156	140.140	257.132	6.5021	261.405	6.5820	254.757	6.4572	274.685	6.8287	148.9578	479.6016	S01
AL1	kaach7-kaach7-f-l	kaach7	1044.834	S01-30	10	6	0.0156	140.140	256.849	6.4968	261.405	6.5820	254.757	6.4572	274.685	6.8287	148.9578	479.6016	S01
AL1	kaach7-kaach7-f-l	kaach7	1044.834	S01-30	10	7	0.0156	140.140	NA	NA	261.405	6.5820	254.757	6.4572	274.685	6.8287	148.9578	479.6016	S01
AL1	kaach7-kaach7-f-l	kaach7	1044.834	S01-30	10	8	0.0156	140.140	NA	NA	261.405	6.5820	254.757	6.4572	274.685	6.8287	148.9578	479.6016	S01
AL1	kaach7-kaach7-f-l	kaach7	1044.834	S01-30	10	9	0.0156	140.140	NA	NA	261.405	6.5820	254.757	6.4572	274.685	6.8287	148.9578	479.6016	S01
IS0	jkinaq7-kinaq7-g-l	kinaq7	1169.912	S01-31	10	1	0.0033	30.088	259.966	6.5555	252.167	6.4071	237.742	6.1294	260.435	6.5643	148.9578	479.6016	S01
IS0	jkinaq7-kinaq7-g-l	kinaq7	1169.912	S01-31	10	2	0.0033	30.088	259.944	6.5550	252.167	6.4071	237.742	6.1294	260.435	6.5643	148.9578	479.6016	S01
IS0	jkinaq7-kinaq7-g-l	kinaq7	1169.912	S01-31	10	3	0.0033	30.088	258.336	6.5248	252.167	6.4071	237.742	6.1294	260.435	6.5643	148.9578	479.6016	S01
IS0	jkinaq7-kinaq7-g-l	kinaq7	1169.912	S01-31	10	4	0.0033	30.088	255.988	6.4804	252.167	6.4071	237.742	6.1294	260.435	6.5643	148.9578	479.6016	S01
IS0	jkinaq7-kinaq7-g-l	kinaq7	1169.912	S01-31	10	5	0.0033	30.088	253.129	6.4262	252.167	6.4071	237.742	6.1294	260.435	6.5643	148.9578	479.6016	S01
IS0	jkinaq7-kinaq7-g-l	kinaq7	1169.912	S01-31	10	6	0.0033	30.088	250.490	6.3759	252.167	6.4071	237.742	6.1294	260.435	6.5643	148.9578	479.6016	S01
IS0	jkinaq7-kinaq7-g-l	kinaq7	1169.912	S01-31	10	7	0.0033	30.088	247.586	6.3202	252.167	6.4071	237.742	6.1294	260.435	6.5643	148.9578	479.6016	S01
IS0	jkinaq7-kinaq7-g-l	kinaq7	1169.912	S01-31	10	8	0.0033	30.088	244.133	6.2536	252.167	6.4071	237.742	6.1294	260.435	6.5643	148.9578	479.6016	S01
IS0	jkinaq7-kinaq7-g-l	kinaq7	1169.912	S01-31	10	9	0.0033	30.088	239.935	6.1721	252.167	6.4071	237.742	6.1294	260.435	6.5643	148.9578	479.6016	S01
AS1	jkinaq7-kinaq7-g-l	kinaq7	1323.544	S01-31	12	1	0.0063	56.456	271.821	6.7756	272.587	6.7866	250.892	6.3836	301.892	7.3158	148.9578	479.6016	S01
AS1	jkinaq7-kinaq7-g-l	kinaq7	1323.544	S01-31	12	2	0.0063	56.456	273.450	6.8057	272.587	6.7866	250.892	6.3836	301.892	7.3158	148.9578	479.6016	S01
AS1	jkinaq7-kinaq7-g-l	kinaq7	1323.544	S01-31	12	3	0.0063	56.456	272.600	6.7901	272.587	6.7866	250.892	6.3836	301.892	7.3158	148.9578	479.6016	S01
AS1	jkinaq7-kinaq7-g-l	kinaq7	1323.544	S01-31	12	4	0.0063	56.456	270.538	6.7521	272.587	6.7866	250.892	6.3836	301.892	7.3158	148.9578	479.6016	S01
AS1	jkinaq7-kinaq7-g-l	kinaq7	1323.544	S01-31	12	5	0.0063	56.456	265.044	6.6503	272.587	6.7866	250.892	6.3836	301.892	7.3158	148.9578	479.6016	S01
AS1	jkinaq7-kinaq7-g-l	kinaq7	1323.544	S01-31	12	6	0.0063	56.456	257.077	6.5007	272.587	6.7866	250.892	6.3836	301.892	7.3158	148.9578	479.6016	S01
AS1	jkinaq7-kinaq7-g-l	kinaq7	1323.544	S01-31	12	7	0.0063	56.456	257.052	6.4998	272.587	6.7866	250.892	6.3836	301.892	7.3158	148.9578	479.6016	S01
